window_id,src_ip,dst_ip,mean_inter_arrival,std_inter_arrival,burstiness,syn_count,rst_count,syn_ratio,rst_ratio,zero_payload_ratio,flow_count_per_window,label
43,192.168.153.138,192.168.153.149,0.0233714159797219,0.0306952972233459,1.313369170698879,2,0,0.1111111111111111,0.0,0.5555555555555556,64,1
43,192.168.153.138,192.168.153.149,0.0064952671527862,0.0139190950472501,2.1429595919360014,2,1,0.2222222222222222,0.1111111111111111,0.7777777777777778,64,1
43,192.168.153.138,192.168.153.149,0.0235642685609705,0.0329342870583115,1.397636721593834,2,0,0.1111111111111111,0.0,0.5555555555555556,64,1
43,192.168.153.138,192.168.153.149,0.0065446197986602,0.0139893718961436,2.1375377526143446,2,1,0.2222222222222222,0.1111111111111111,0.7777777777777778,64,1
43,192.168.153.138,192.168.153.149,0.0234036305371452,0.0330231252771669,1.411025747682779,2,0,0.1111111111111111,0.0,0.5555555555555556,64,1
43,192.168.153.138,192.168.153.149,0.0233093430014217,0.0372715501920406,1.5989961703239466,2,0,0.1111111111111111,0.0,0.5555555555555556,64,1
43,192.168.153.138,192.168.153.149,0.0063982307910919,0.013485071023253,2.107624976896412,2,1,0.2222222222222222,0.1111111111111111,0.7777777777777778,64,1
43,192.168.153.138,192.168.153.149,0.0233864924486945,0.0373596389198923,1.5974879089650635,2,0,0.1111111111111111,0.0,0.5555555555555556,64,1
43,192.168.153.138,192.168.153.149,0.0234020878286922,0.0372198897987713,1.5904516755610876,2,0,0.1111111111111111,0.0,0.5555555555555556,64,1
43,192.168.153.138,192.168.153.149,0.0233711074380313,0.0373782793096586,1.5993371049603602,2,0,0.1111111111111111,0.0,0.5555555555555556,64,1
43,192.168.153.138,192.168.153.149,0.0065332949161529,0.013929659019404,2.132103203387352,2,1,0.2222222222222222,0.1111111111111111,0.7777777777777778,64,1
43,192.168.153.138,192.168.153.149,0.0064386129379272,0.0143265924694235,2.2251054081899277,2,1,0.2222222222222222,0.1111111111111111,0.7777777777777778,64,1
43,192.168.153.138,192.168.153.149,0.0235081840963924,0.0371046669321467,1.5783723140844712,2,0,0.1111111111111111,0.0,0.5555555555555556,64,1
43,192.168.153.138,192.168.153.149,0.024779670378741,0.0383683490911172,1.5483801238951966,2,0,0.1111111111111111,0.0,0.5555555555555556,64,1
43,192.168.153.138,192.168.153.149,0.0263213515281677,0.0339904195528773,1.291363003016869,2,0,0.0952380952380952,0.0,0.5714285714285714,64,1
43,192.168.153.138,192.168.153.149,0.0239284599528593,0.0327636133065277,1.3692320095432091,2,0,0.1111111111111111,0.0,0.5555555555555556,64,1
44,192.168.153.138,192.168.153.149,0.0079126954078674,0.0117121045338899,1.4801662303650494,0,0,0.0,0.0,0.8,71,1
44,192.168.153.138,192.168.153.149,0.1177738146348433,0.4377527030254043,3.7168933041920464,2,0,0.0869565217391304,0.0,0.6086956521739131,71,1
44,192.168.153.138,192.168.153.149,0.0086219310760498,0.0139990321805323,1.6236539189485302,0,0,0.0,0.0,0.8,71,1
44,192.168.153.138,192.168.153.149,0.1452885324304754,0.5780369753434856,3.978545076295629,2,0,0.0869565217391304,0.0,0.6086956521739131,71,1
44,192.168.153.138,192.168.153.149,0.1826378215443004,0.7492666008257353,4.102472283617301,2,0,0.0869565217391304,0.0,0.6086956521739131,71,1
44,192.168.153.138,192.168.153.149,0.011030375957489,0.0180964681499476,1.6406030238399183,0,0,0.0,0.0,0.8,71,1
44,192.168.153.138,192.168.153.149,0.1243685700676657,0.4798504280994875,3.8582933601183407,2,0,0.0869565217391304,0.0,0.6086956521739131,71,1
44,192.168.153.138,192.168.153.149,0.0113825798034667,0.0170657876587616,1.499289963560276,0,0,0.0,0.0,0.8,71,1
44,192.168.153.138,192.168.153.149,0.0065471231937408,0.0132523544550313,2.024149242785109,2,1,0.2222222222222222,0.1111111111111111,0.7777777777777778,71,1
44,192.168.153.138,192.168.153.149,0.187199440869418,0.7679584247829765,4.10235426567684,2,0,0.0869565217391304,0.0,0.6086956521739131,71,1
44,192.168.153.138,192.168.153.149,0.0090872049331665,0.0129827188202231,1.4286811968814326,0,0,0.0,0.0,0.8,71,1
44,192.168.153.138,192.168.153.149,0.1543598693350087,0.62667958105339,4.059860789939523,2,0,0.0833333333333333,0.0,0.625,71,1
44,192.168.153.138,192.168.153.149,0.0065788924694061,0.0132702555711587,2.0170956787741243,2,1,0.2222222222222222,0.1111111111111111,0.7777777777777778,71,1
44,192.168.153.138,192.168.153.149,0.0130257010459899,0.0214198497885606,1.6444297096128142,0,0,0.0,0.0,0.8,71,1
44,192.168.153.138,192.168.153.149,0.0065246820449829,0.0134457363945022,2.0607496735938624,2,1,0.2222222222222222,0.1111111111111111,0.7777777777777778,71,1
44,192.168.153.138,192.168.153.149,0.1896551739085804,0.7743251323687161,4.082805211219624,2,0,0.0869565217391304,0.0,0.6086956521739131,71,1
44,192.168.153.138,192.168.153.149,0.0095784068107604,0.0153089747353954,1.5982798640580949,0,0,0.0,0.0,0.8,71,1
44,192.168.153.138,192.168.153.149,0.0969044945456765,0.3298152211598882,3.4035079869739984,2,0,0.0869565217391304,0.0,0.6086956521739131,71,1
44,192.168.153.138,192.168.153.149,0.0059055685997009,0.0091731359020813,1.5533027425243788,0,0,0.0,0.0,0.8,71,1
44,192.168.153.138,192.168.153.149,0.0064960122108459,0.0140325051069646,2.160172218201114,2,1,0.2222222222222222,0.1111111111111111,0.7777777777777778,71,1
44,192.168.153.138,192.168.153.149,0.1176505305550315,0.4383243563336345,3.7256470860418816,2,0,0.0869565217391304,0.0,0.6086956521739131,71,1
44,192.168.153.138,192.168.153.149,0.1461844661019065,0.5775789823882295,3.951028435439877,2,0,0.0869565217391304,0.0,0.6086956521739131,71,1
44,192.168.153.138,192.168.153.149,0.007344365119934,0.0102027838865131,1.3891988919260994,0,0,0.0,0.0,0.8,71,1
44,192.168.153.138,192.168.153.149,0.0042492151260375,0.0061420604145392,1.4454576274340605,0,0,0.0,0.0,0.8,71,1
44,192.168.153.138,192.168.153.149,0.1025806882164695,0.3540310972073907,3.451245096545866,2,0,0.0869565217391304,0.0,0.6086956521739131,71,1
44,192.168.153.138,192.168.153.149,0.1255499991503628,0.4792170495652305,3.81694187820188,2,0,0.0869565217391304,0.0,0.6086956521739131,71,1
44,192.168.153.138,192.168.153.149,0.1047954559326171,0.378406764908046,3.610908140438448,2,0,0.0869565217391304,0.0,0.6086956521739131,71,1
44,192.168.153.138,192.168.153.149,0.00859797000885,0.0134385504255956,1.5629910794946928,0,0,0.0,0.0,0.8,71,1
44,192.168.153.138,192.168.153.149,0.1601669788360595,0.6400560321311395,3.996179716833361,2,0,0.0869565217391304,0.0,0.6086956521739131,71,1
44,192.168.153.138,192.168.153.149,0.1027093583887273,0.3820570850736464,3.719788450314945,2,0,0.0869565217391304,0.0,0.6086956521739131,71,1
44,192.168.153.138,192.168.153.149,0.0065614283084869,0.0143154553972052,2.1817590201646837,2,1,0.2222222222222222,0.1111111111111111,0.7777777777777778,71,1
44,192.168.153.138,192.168.153.149,0.0065762996673583,0.0132059148589563,2.0081072224406395,2,1,0.2222222222222222,0.1111111111111111,0.7777777777777778,71,1
44,192.168.153.138,192.168.153.149,0.1668953787196766,0.6699495449793031,4.014188709829851,2,0,0.0869565217391304,0.0,0.6086956521739131,71,1
44,192.168.153.138,192.168.153.149,0.1161093820225108,0.4382260558817207,3.7742519015109295,2,0,0.0869565217391304,0.0,0.6086956521739131,71,1
44,192.168.153.138,192.168.153.149,0.1460611169988458,0.5781488630706221,3.958266751275018,2,0,0.0869565217391304,0.0,0.6086956521739131,71,1
44,192.168.153.138,192.168.153.149,0.1025445668593696,0.3702261466812403,3.6103926128916313,2,0,0.0833333333333333,0.0,0.5833333333333334,71,1
44,192.168.153.138,192.168.153.149,0.1243765976118004,0.4684304913104956,3.76622692938219,2,0,0.0833333333333333,0.0,0.5833333333333334,71,1
44,192.168.153.138,192.168.153.149,0.1831417408856478,0.7489819983423892,4.089630221490835,2,0,0.0869565217391304,0.0,0.6086956521739131,71,1
44,192.168.153.138,192.168.153.149,0.0065674781799316,0.0137186592547941,2.0888777821469646,2,1,0.2222222222222222,0.1111111111111111,0.7777777777777778,71,1
44,192.168.153.138,192.168.153.149,0.1598820686340332,0.6401319303813439,4.0037756319415205,2,0,0.0869565217391304,0.0,0.6086956521739131,71,1
44,192.168.153.138,192.168.153.149,0.1045623475855047,0.3813410453338545,3.647020692816954,2,0,0.0869565217391304,0.0,0.6086956521739131,71,1
44,192.168.153.138,192.168.153.149,0.0065038204193115,0.0134506748646951,2.068119043501971,2,1,0.2222222222222222,0.1111111111111111,0.7777777777777778,71,1
44,192.168.153.138,192.168.153.149,0.0065317451953887,0.0140591849494517,2.152439283666039,2,1,0.2222222222222222,0.1111111111111111,0.7777777777777778,71,1
44,192.168.153.138,192.168.153.149,0.1668394804000854,0.669911177920074,4.015303669812502,2,0,0.0869565217391304,0.0,0.6086956521739131,71,1
44,192.168.153.138,192.168.153.149,0.1158903512087735,0.4237323602904326,3.656321306051524,2,0,0.0869565217391304,0.0,0.6086956521739131,71,1
44,192.168.153.138,192.168.153.149,0.0066504478454589,0.0141244353519315,2.123832211025598,2,1,0.2222222222222222,0.1111111111111111,0.7777777777777778,71,1
44,192.168.153.138,192.168.153.149,0.1460975300181995,0.5774950053348745,3.952804713830105,2,0,0.0869565217391304,0.0,0.6086956521739131,71,1
44,192.168.153.138,192.168.153.149,0.0067991912364959,0.0138595600411581,2.038413034592163,2,1,0.2222222222222222,0.1111111111111111,0.7777777777777778,71,1
44,192.168.153.138,192.168.153.149,0.099684791131453,0.3694734313748186,3.706417269687596,2,0,0.0869565217391304,0.0,0.6086956521739131,71,1
44,192.168.153.138,192.168.153.149,0.1251183206384832,0.4790445823444794,3.828732514150589,2,0,0.0869565217391304,0.0,0.6086956521739131,71,1
44,192.168.153.138,192.168.153.149,0.102117505940524,0.3786177821772047,3.70766773718232,2,0,0.0869565217391304,0.0,0.6086956521739131,71,1
44,192.168.153.138,192.168.153.149,0.0233014331144445,0.0326077100567064,1.3993864624786971,2,0,0.1111111111111111,0.0,0.5555555555555556,71,1
44,192.168.153.138,192.168.153.149,0.1043418537486683,0.3811677493983686,3.653066681338632,2,0,0.0869565217391304,0.0,0.6086956521739131,71,1
44,192.168.153.138,192.168.153.149,0.0234789708081413,0.0340006699686232,1.448132895025937,2,0,0.1111111111111111,0.0,0.5555555555555556,71,1
44,192.168.153.138,192.168.153.149,0.0234575832591337,0.0338882589161802,1.4446611375869312,2,0,0.1111111111111111,0.0,0.5555555555555556,71,1
44,192.168.153.138,192.168.153.149,0.0065216720104217,0.0137307221771344,2.105399068703937,2,1,0.2222222222222222,0.1111111111111111,0.7777777777777778,71,1
44,192.168.153.138,192.168.153.149,0.0234843562631046,0.0326176765810227,1.388910822830053,2,0,0.1111111111111111,0.0,0.5555555555555556,71,1
44,192.168.153.138,192.168.153.149,0.0065011382102966,0.0142309999036509,2.189001286130416,2,1,0.2222222222222222,0.1111111111111111,0.7777777777777778,71,1
44,192.168.153.138,192.168.153.149,0.0065028369426727,0.0141853860724146,2.181415003554487,2,1,0.2222222222222222,0.1111111111111111,0.7777777777777778,71,1
44,192.168.153.138,192.168.153.149,0.0234671200022977,0.0373909526744952,1.593333680095132,2,0,0.1111111111111111,0.0,0.5555555555555556,71,1
44,192.168.153.138,192.168.153.149,0.0235131628373089,0.0371650010370577,1.5806040767125966,2,0,0.1111111111111111,0.0,0.5555555555555556,71,1
44,192.168.153.138,192.168.153.149,0.0235142567578484,0.0371547271675904,1.5800936236349126,2,0,0.1111111111111111,0.0,0.5555555555555556,71,1
44,192.168.153.138,192.168.153.149,0.0234717902015237,0.0323926946142492,1.380069195239585,2,0,0.1111111111111111,0.0,0.5555555555555556,71,1
44,192.168.153.138,192.168.153.149,0.023579527350033,0.037700488693841,1.598865326441254,2,0,0.1111111111111111,0.0,0.5555555555555556,71,1
44,192.168.153.138,192.168.153.149,0.0235191373264088,0.0322538920207787,1.3713892466864397,2,0,0.1111111111111111,0.0,0.5555555555555556,71,1
44,192.168.153.138,192.168.153.149,0.0235430212581858,0.0368483549850563,1.565149798785667,2,0,0.1111111111111111,0.0,0.5555555555555556,71,1
44,192.168.153.138,192.168.153.149,0.0235250557170194,0.0366283419175551,1.5569927807251025,2,0,0.1111111111111111,0.0,0.5555555555555556,71,1
44,192.168.153.138,192.168.153.149,0.0234082165886374,0.0332529582693809,1.420567779841983,2,0,0.1111111111111111,0.0,0.5555555555555556,71,1
44,192.168.153.138,192.168.153.149,0.0233747678644516,0.0332900111020056,1.424185741439301,2,0,0.1111111111111111,0.0,0.5555555555555556,71,1
44,192.168.153.138,192.168.153.149,0.0132523775100708,0.027894623513329,2.1048769167744616,2,0,0.1538461538461538,0.0,0.6153846153846154,71,1
44,192.168.153.138,192.168.153.149,0.0003342628479003,0.0003085136413574,0.9229671897289586,2,0,0.6666666666666666,0.0,1.0,71,1
45,192.168.153.138,192.168.153.149,0.1845217253032483,0.6828668537810819,3.700739588570607,0,0,0.0,0.0,0.55,84,1
45,192.168.153.138,192.168.153.149,0.2204018698798285,0.5706729664460163,2.5892383161593355,0,0,0.0,0.0,0.6,84,1
45,192.168.153.138,192.168.153.149,0.1042133569717407,0.3817813219998898,3.663458630388584,2,0,0.0869565217391304,0.0,0.6086956521739131,84,1
45,192.168.153.138,192.168.153.149,0.0093390941619873,0.0136556301752858,1.4622007165178916,0,0,0.0,0.0,0.8,84,1
45,192.168.153.138,192.168.153.149,0.1668943600221113,0.6699239674154636,4.014059955811013,2,0,0.0869565217391304,0.0,0.6086956521739131,84,1
45,192.168.153.138,192.168.153.149,0.0069673657417297,0.0108716634028479,1.5603692709475712,0,0,0.0,0.0,0.8,84,1
45,192.168.153.138,192.168.153.149,0.0063801407814025,0.0142261749758384,2.2297587879731733,2,1,0.2222222222222222,0.1111111111111111,0.7777777777777778,84,1
45,192.168.153.138,192.168.153.149,0.0064523816108703,0.0139265428462234,2.1583569736113124,2,1,0.2222222222222222,0.1111111111111111,0.7777777777777778,84,1
45,192.168.153.138,192.168.153.149,0.0045405626296997,0.0062492275542955,1.3763112776860558,0,0,0.0,0.0,0.8,84,1
45,192.168.153.138,192.168.153.149,0.2134544415907426,0.8876774909862283,4.158627407192478,2,0,0.0869565217391304,0.0,0.6086956521739131,84,1
45,192.168.153.138,192.168.153.149,0.0015289187431335,0.0016873702007994,1.1036362843856389,0,0,0.0,0.0,0.8,84,1
45,192.168.153.138,192.168.153.149,0.0064963698387146,0.0138358099528798,2.129775597199909,2,1,0.2222222222222222,0.1111111111111111,0.7777777777777778,84,1
45,192.168.153.138,192.168.153.149,0.1464216925881125,0.5774301568160702,3.94361072194674,2,0,0.0869565217391304,0.0,0.6086956521739131,84,1
45,192.168.153.138,192.168.153.149,0.0097255706787109,0.0154442742727779,1.588006995474835,0,0,0.0,0.0,0.8,84,1
45,192.168.153.138,192.168.153.149,0.1833030960776589,0.748925062940436,4.085719657583653,2,0,0.0869565217391304,0.0,0.6086956521739131,84,1
45,192.168.153.138,192.168.153.149,0.0083754062652587,0.0127216435300166,1.5189285304028812,0,0,0.0,0.0,0.8,84,1
45,192.168.153.138,192.168.153.149,0.0082895755767822,0.0123247486683695,1.4867768022875905,0,0,0.0,0.0,0.8,84,1
45,192.168.153.138,192.168.153.149,0.1258286237716674,0.4791264981841086,3.8077703134824574,2,0,0.0869565217391304,0.0,0.6086956521739131,84,1
45,192.168.153.138,192.168.153.149,0.1879452466964721,0.7676272945989636,4.084313426870893,2,0,0.0869565217391304,0.0,0.6086956521739131,84,1
45,192.168.153.138,192.168.153.149,0.0135183334350585,0.0222372380338126,1.6449688965462517,0,0,0.0,0.0,0.8,84,1
45,192.168.153.138,192.168.153.149,0.0065248906612396,0.0143278635440086,2.195877952273088,2,1,0.2222222222222222,0.1111111111111111,0.7777777777777778,84,1
45,192.168.153.138,192.168.153.149,0.1601826494390314,0.6402081152537861,3.9967382078884985,2,0,0.0869565217391304,0.0,0.6086956521739131,84,1
45,192.168.153.138,192.168.153.149,0.0061635971069335,0.0091333546291194,1.4818221357857857,0,0,0.0,0.0,0.8,84,1
45,192.168.153.138,192.168.153.149,0.00645112991333,0.0135971847744007,2.107721431296038,2,1,0.2222222222222222,0.1111111111111111,0.7777777777777778,84,1
45,192.168.153.138,192.168.153.149,0.190114443952387,0.7745475030352218,4.0741118188221535,2,0,0.0869565217391304,0.0,0.6086956521739131,84,1
45,192.168.153.138,192.168.153.149,0.006487637758255,0.0144441541704448,2.22641194047338,2,1,0.2222222222222222,0.1111111111111111,0.7777777777777778,84,1
45,192.168.153.138,192.168.153.149,0.0076302289962768,0.0120847492038087,1.5837990196238432,0,0,0.0,0.0,0.8,84,1
45,192.168.153.138,192.168.153.149,0.0066480338573455,0.0137606531415231,2.069883131885478,2,1,0.2222222222222222,0.1111111111111111,0.7777777777777778,84,1
45,192.168.153.138,192.168.153.149,0.1161614873192527,0.4385732618817719,3.775547920425795,2,0,0.0869565217391304,0.0,0.6086956521739131,84,1
45,192.168.153.138,192.168.153.149,0.166924931786277,0.669741061063229,4.012229053480964,2,0,0.0869565217391304,0.0,0.6086956521739131,84,1
45,192.168.153.138,192.168.153.149,0.0057708621025085,0.0082787497004398,1.4345776338757352,0,0,0.0,0.0,0.8,84,1
45,192.168.153.138,192.168.153.149,0.0045604109764099,0.0057163573598546,1.2534741691975253,0,0,0.0,0.0,0.8,84,1
45,192.168.153.138,192.168.153.149,0.146216793493791,0.5777647265180677,3.951425227654181,2,0,0.0869565217391304,0.0,0.6086956521739131,84,1
45,192.168.153.138,192.168.153.149,0.1829624717885797,0.7490683184263142,4.094109087528571,2,0,0.0869565217391304,0.0,0.6086956521739131,84,1
45,192.168.153.138,192.168.153.149,0.0073880553245544,0.0114417129336135,1.5486772135539744,0,0,0.0,0.0,0.8,84,1
45,192.168.153.138,192.168.153.149,0.1249919371171431,0.4794141915194632,3.835560937583947,2,0,0.0869565217391304,0.0,0.6086956521739131,84,1
45,192.168.153.138,192.168.153.149,0.1889447407288984,0.7676026663973458,4.062577573930553,2,0,0.0869565217391304,0.0,0.6086956521739131,84,1
45,192.168.153.138,192.168.153.149,0.0113630890846252,0.0163667491543343,1.4403432933109095,0,0,0.0,0.0,0.8,84,1
45,192.168.153.138,192.168.153.149,0.1597530950199474,0.6402905093568331,4.008000654240119,2,0,0.0869565217391304,0.0,0.6086956521739131,84,1
45,192.168.153.138,192.168.153.149,0.1946610537442294,0.7734903667529004,3.973523988877667,2,0,0.0869565217391304,0.0,0.6086956521739131,84,1
45,192.168.153.138,192.168.153.149,0.0064239203929901,0.0139332056149552,2.1689567682313355,2,1,0.2222222222222222,0.1111111111111111,0.7777777777777778,84,1
45,192.168.153.138,192.168.153.149,0.0064943730831146,0.0149577710660919,2.3031893725018877,2,1,0.2222222222222222,0.1111111111111111,0.7777777777777778,84,1
45,192.168.153.138,192.168.153.149,0.092702182856473,0.3294588121219681,3.553948806492028,2,0,0.0869565217391304,0.0,0.6086956521739131,84,1
45,192.168.153.138,192.168.153.149,0.1149264465678821,0.4384408941946499,3.814969550421812,2,0,0.0869565217391304,0.0,0.6086956521739131,84,1
45,192.168.153.138,192.168.153.149,0.0064219534397125,0.0132737260204543,2.0669296570061246,2,1,0.2222222222222222,0.1111111111111111,0.7777777777777778,84,1
45,192.168.153.138,192.168.153.149,0.0063718259334564,0.0142655779000007,2.2388524182835456,2,1,0.2222222222222222,0.1111111111111111,0.7777777777777778,84,1
45,192.168.153.138,192.168.153.149,0.0065315067768096,0.0135317566760412,2.0717664603956587,2,1,0.2222222222222222,0.1111111111111111,0.7777777777777778,84,1
45,192.168.153.138,192.168.153.149,0.1462635235352949,0.5776017388899966,3.949048436198893,2,0,0.0869565217391304,0.0,0.6086956521739131,84,1
45,192.168.153.138,192.168.153.149,0.1791146734486455,0.7331398817951651,4.093131331338778,2,0,0.0833333333333333,0.0,0.625,84,1
45,192.168.153.138,192.168.153.149,0.125406189398332,0.4791818029858194,3.821037903191345,2,0,0.0869565217391304,0.0,0.6086956521739131,84,1
45,192.168.153.138,192.168.153.149,0.1880040060390125,0.7678215222528123,4.084070006962949,2,0,0.0869565217391304,0.0,0.6086956521739131,84,1
45,192.168.153.138,192.168.153.149,0.0063647925853729,0.0132251021427693,2.0778528075152414,2,1,0.2222222222222222,0.1111111111111111,0.7777777777777778,84,1
45,192.168.153.138,192.168.153.149,0.0066722631454467,0.0143226016996762,2.1465882546089508,2,1,0.2222222222222222,0.1111111111111111,0.7777777777777778,84,1
45,192.168.153.138,192.168.153.149,0.0065228343009948,0.0140441213367461,2.1530703814757506,2,1,0.2222222222222222,0.1111111111111111,0.7777777777777778,84,1
45,192.168.153.138,192.168.153.149,0.1618154915896329,0.6398150797657217,3.953979149217089,2,0,0.0869565217391304,0.0,0.6086956521739131,84,1
45,192.168.153.138,192.168.153.149,0.0065294206142425,0.0142687188292953,2.1852963183549794,2,1,0.2222222222222222,0.1111111111111111,0.7777777777777778,84,1
45,192.168.153.138,192.168.153.149,0.0063671171665191,0.0134792521234923,2.117010221575888,2,1,0.2222222222222222,0.1111111111111111,0.7777777777777778,84,1
45,192.168.153.138,192.168.153.149,0.0234840336967917,0.0365888765071486,1.5580320220775037,2,0,0.1111111111111111,0.0,0.5555555555555556,84,1
45,192.168.153.138,192.168.153.149,0.1673086881637573,0.6700831122282012,4.005070624738516,2,0,0.0869565217391304,0.0,0.6086956521739131,84,1
45,192.168.153.138,192.168.153.149,0.1463003808801824,0.5776688422177151,3.94851222356568,2,0,0.0869565217391304,0.0,0.6086956521739131,84,1
45,192.168.153.138,192.168.153.149,0.11609656160528,0.4384396718834032,3.776508673651045,2,0,0.0869565217391304,0.0,0.6086956521739131,84,1
45,192.168.153.138,192.168.153.149,0.023622568915872,0.037127836332791,1.5717103616044397,2,0,0.1111111111111111,0.0,0.5555555555555556,84,1
45,192.168.153.138,192.168.153.149,0.125468525019559,0.4795020638250713,3.821692043883698,2,0,0.0869565217391304,0.0,0.6086956521739131,84,1
45,192.168.153.138,192.168.153.149,0.0254524455350988,0.0375762743340225,1.4763325701730714,2,0,0.1111111111111111,0.0,0.5555555555555556,84,1
45,192.168.153.138,192.168.153.149,0.007873739515032,0.0126066385736738,1.601099267966131,2,1,0.25,0.125,0.75,84,1
45,192.168.153.138,192.168.153.149,0.0234934301937327,0.0334714006539598,1.4247132231413715,2,0,0.1111111111111111,0.0,0.5555555555555556,84,1
45,192.168.153.138,192.168.153.149,0.0065395236015319,0.0142478690327855,2.1787319537233167,2,1,0.2222222222222222,0.1111111111111111,0.7777777777777778,84,1
45,192.168.153.138,192.168.153.149,0.103114442391829,0.3815770633249127,3.7005200675472936,2,0,0.0869565217391304,0.0,0.6086956521739131,84,1
45,192.168.153.138,192.168.153.149,0.0235317033879897,0.0311322232908377,1.3229906385241637,2,0,0.1111111111111111,0.0,0.5555555555555556,84,1
45,192.168.153.138,192.168.153.149,0.0234688169815961,0.0332762178737706,1.4178907228202162,2,0,0.1111111111111111,0.0,0.5555555555555556,84,1
45,192.168.153.138,192.168.153.149,0.0065957605838775,0.0132646274713636,2.01108383220993,2,1,0.2222222222222222,0.1111111111111111,0.7777777777777778,84,1
45,192.168.153.138,192.168.153.149,0.023554479374605,0.0363049393306687,1.5413178424911564,2,0,0.1111111111111111,0.0,0.5555555555555556,84,1
45,192.168.153.138,192.168.153.149,0.0234983247869155,0.0370351013521056,1.5760741111522871,2,0,0.1111111111111111,0.0,0.5555555555555556,84,1
45,192.168.153.138,192.168.153.149,0.0236505901112275,0.0365062731690533,1.5435671159732611,2,0,0.1111111111111111,0.0,0.5555555555555556,84,1
45,192.168.153.138,192.168.153.149,0.0064040720462799,0.0132128278838974,2.063191636260976,2,1,0.2222222222222222,0.1111111111111111,0.7777777777777778,84,1
45,192.168.153.138,192.168.153.149,0.0259268760681152,0.0357023722007137,1.3770410329002316,2,0,0.0952380952380952,0.0,0.5714285714285714,84,1
45,192.168.153.138,192.168.153.149,0.0110253393650054,0.016347639829751,1.4827334822580218,2,1,0.2222222222222222,0.1111111111111111,0.7777777777777778,84,1
45,192.168.153.138,192.168.153.149,0.0245599185719209,0.0338372915738202,1.3777444528055565,2,0,0.1111111111111111,0.0,0.5555555555555556,84,1
45,192.168.153.138,192.168.153.149,0.023644910139196,0.0340155866044147,1.438600798403004,2,0,0.1111111111111111,0.0,0.5555555555555556,84,1
45,192.168.153.138,192.168.153.149,0.0236932950861313,0.0377336614368393,1.5925881689173065,2,0,0.1111111111111111,0.0,0.5555555555555556,84,1
45,192.168.153.138,192.168.153.149,0.0224011871549818,0.0299595052658523,1.3374070337691712,2,0,0.1052631578947368,0.0,0.5789473684210527,84,1
45,192.168.153.138,192.168.153.149,0.0226497054100036,0.0387149949852448,1.7092935331576382,2,0,0.1176470588235294,0.0,0.5294117647058824,84,1
45,192.168.153.138,192.168.153.149,0.006746768951416,0.0131421722155254,1.947920895196384,2,0,0.2222222222222222,0.0,0.6666666666666666,84,1
45,192.168.153.138,192.168.153.149,0.0002323150634765,0.0002625739477852,1.1302493426638005,2,0,0.3333333333333333,0.0,0.8333333333333334,84,1
46,192.168.153.138,192.168.153.149,0.0130707025527954,0.0051316022872924,0.392603401887911,0,1,0.0,0.3333333333333333,0.6666666666666666,82,1
46,192.168.153.138,192.168.153.149,0.2607430617014567,0.89644618831617,3.438044266514654,0,0,0.0,0.0,0.5625,82,1
46,192.168.153.138,192.168.153.149,0.5593733787536621,1.1010616452294295,1.9683840651886244,0,0,0.0,0.0,0.8333333333333334,82,1
46,192.168.153.138,192.168.153.149,0.0016736984252929,0.0016338652229673,0.9762004900502644,0,0,0.0,0.0,0.8,82,1
46,192.168.153.138,192.168.153.149,0.0063830316066741,0.0136226768624309,2.134201693155785,2,1,0.2222222222222222,0.1111111111111111,0.7777777777777778,82,1
46,192.168.153.138,192.168.153.149,0.001517117023468,0.0015457148070244,1.018850084149146,0,0,0.0,0.0,0.8,82,1
46,192.168.153.138,192.168.153.149,0.1293535015799782,0.4784465597257186,3.698752286422636,2,0,0.0869565217391304,0.0,0.6086956521739131,82,1
46,192.168.153.138,192.168.153.149,0.0057005286216735,0.0087890053938548,1.5417877844589267,0,0,0.0,0.0,0.8,82,1
46,192.168.153.138,192.168.153.149,0.187572338364341,0.767977228704826,4.094298953682098,2,0,0.0869565217391304,0.0,0.6086956521739131,82,1
46,192.168.153.138,192.168.153.149,0.0064533352851867,0.0142112720503479,2.202159259099568,2,1,0.2222222222222222,0.1111111111111111,0.7777777777777778,82,1
46,192.168.153.138,192.168.153.149,0.0129506587982177,0.0207586571407666,1.6029035637649085,0,0,0.0,0.0,0.8,82,1
46,192.168.153.138,192.168.153.149,0.0091302990913391,0.0133408456646574,1.4611619544109349,0,0,0.0,0.0,0.8,82,1
46,192.168.153.138,192.168.153.149,0.1595665649934248,0.6400830846727218,4.011385998683981,2,0,0.0869565217391304,0.0,0.6086956521739131,82,1
46,192.168.153.138,192.168.153.149,0.1897846460342407,0.7735714402779993,4.076048597410944,2,0,0.0869565217391304,0.0,0.6086956521739131,82,1
46,192.168.153.138,192.168.153.149,0.1667982990091497,0.6700682516052697,4.01723671995308,2,0,0.0869565217391304,0.0,0.6086956521739131,82,1
46,192.168.153.138,192.168.153.149,0.0022070407867431,0.0027718882939684,1.255929800037277,0,0,0.0,0.0,0.8,82,1
46,192.168.153.138,192.168.153.149,0.1156111738898537,0.4380211244812983,3.7887438535881857,2,0,0.0869565217391304,0.0,0.6086956521739131,82,1
46,192.168.153.138,192.168.153.149,0.0094493627548217,0.0147583852973954,1.5618392139580606,0,0,0.0,0.0,0.8,82,1
