window_id,src_ip,dst_ip,mean_inter_arrival,std_inter_arrival,packet_count,syn_count,rst_count,zero_payload_count,packet_size_std,unique_packet_sizes,flow_count_per_window,label
27,192.168.153.138,192.168.153.149,0.0967524449030558,0.3539362329629586,25,2,0,15,372.7107532658536,10,123,1
27,192.168.153.138,192.168.153.149,0.0089526772499084,0.0131286496534762,5,0,0,4,20.8,2,123,1
27,192.168.153.138,192.168.153.149,0.0058587193489074,0.0084754935941935,5,0,0,4,20.8,2,123,1
27,192.168.153.138,192.168.153.149,0.1275954138148914,0.4857425461906612,23,2,0,14,387.1224070420446,9,123,1
27,192.168.153.138,192.168.153.149,0.0109275877475738,0.0162531836990019,9,2,1,7,9.573626323794674,3,123,1
27,192.168.153.138,192.168.153.149,0.1021591966802423,0.3785974267127401,23,2,0,14,387.1224070420446,9,123,1
27,192.168.153.138,192.168.153.149,0.0017163753509521,0.0020611851038012,5,0,0,4,20.8,2,123,1
27,192.168.153.138,192.168.153.149,0.0065003931522369,0.0135390557113267,9,2,1,7,9.573626323794674,3,123,1
27,192.168.153.138,192.168.153.149,0.0055614113807678,0.0081390180379547,5,0,0,4,20.8,2,123,1
27,192.168.153.138,192.168.153.149,0.1599890535528009,0.6401915314645016,23,2,0,14,387.1224070420446,9,123,1
27,192.168.153.138,192.168.153.149,0.0064083039760589,0.0135445505138958,9,2,1,7,9.573626323794674,3,123,1
27,192.168.153.138,192.168.153.149,0.0065483450889587,0.0143477678090508,9,2,1,7,9.573626323794674,3,123,1
27,192.168.153.138,192.168.153.149,0.1674365238709883,0.6695168503889188,23,2,0,14,387.1224070420446,9,123,1
27,192.168.153.138,192.168.153.149,0.1045899933034723,0.381920184460947,23,2,0,14,387.1224070420446,9,123,1
27,192.168.153.138,192.168.153.149,0.1159978454763239,0.4381117350554691,23,2,0,14,387.1224070420446,9,123,1
27,192.168.153.138,192.168.153.149,0.1503266963091763,0.5767344315521132,23,2,0,14,387.1224070420446,9,123,1
27,192.168.153.138,192.168.153.149,0.0067075490951538,0.013484966730143,9,2,1,7,9.573626323794674,3,123,1
27,192.168.153.138,192.168.153.149,0.0995452404022216,0.3696849037222888,23,2,0,14,387.1224070420446,9,123,1
27,192.168.153.138,192.168.153.149,0.006498783826828,0.01407863632963,9,2,1,7,9.573626323794674,3,123,1
27,192.168.153.138,192.168.153.149,0.1293893727389249,0.4786350379952412,23,2,0,14,387.1224070420446,9,123,1
27,192.168.153.138,192.168.153.149,0.1044138778339732,0.3784478028099182,23,2,0,14,387.1224070420446,9,123,1
27,192.168.153.138,192.168.153.149,0.1467540740966796,0.6023238604315445,26,2,0,16,366.5664207594612,10,123,1
27,192.168.153.138,192.168.153.149,0.1090639721263538,0.3811303075939369,23,2,0,14,387.1224070420446,9,123,1
27,192.168.153.138,192.168.153.149,0.1719754609194669,0.6692732830324827,23,2,0,14,387.1224070420446,9,123,1
27,192.168.153.138,192.168.153.149,0.1152745226155156,0.4375413946520811,24,2,0,15,380.1462346547999,9,123,1
27,192.168.153.138,192.168.153.149,0.0065036118030548,0.013793509382483,9,2,1,7,9.573626323794674,3,123,1
27,192.168.153.138,192.168.153.149,0.006521463394165,0.0143072175154362,9,2,1,7,9.573626323794674,3,123,1
27,192.168.153.138,192.168.153.149,0.1447882453600565,0.5700144300558607,25,2,0,15,365.94420558331024,10,123,1
27,192.168.153.138,192.168.153.149,0.1843749854875647,0.7317061308765689,24,2,0,14,372.2954975553693,10,123,1
27,192.168.153.138,192.168.153.149,0.1297127116810191,0.4785211922754259,23,2,0,14,387.1224070420446,9,123,1
27,192.168.153.138,192.168.153.149,0.0075570174625941,0.0131459222091026,8,2,1,6,9.971835337589566,3,123,1
27,192.168.153.138,192.168.153.149,0.1885366331447254,0.7676368542761453,23,2,0,14,387.1224070420446,9,123,1
27,192.168.153.138,192.168.153.149,0.0065677762031555,0.0143421650300018,9,2,1,7,9.573626323794674,3,123,1
27,192.168.153.138,192.168.153.149,0.1604381041093306,0.6402875204435452,23,2,0,14,387.1224070420446,9,123,1
27,192.168.153.138,192.168.153.149,0.0065752565860748,0.0133932080748449,9,2,1,7,9.573626323794674,3,123,1
27,192.168.153.138,192.168.153.149,0.1043926043943925,0.3819365395375884,23,2,0,14,387.1224070420446,9,123,1
27,192.168.153.138,192.168.153.149,0.1534849405288696,0.6429231748019608,25,2,0,15,372.7107532658536,10,123,1
27,192.168.153.138,192.168.153.149,0.0111089050769805,0.0169033726644282,9,2,1,7,9.573626323794674,3,123,1
27,192.168.153.138,192.168.153.149,0.1165756637399846,0.4379781119645021,23,2,0,14,387.1224070420446,9,123,1
27,192.168.153.138,192.168.153.149,0.146544337272644,0.5777010732775025,23,2,0,14,387.1224070420446,9,123,1
27,192.168.153.138,192.168.153.149,0.0064242184162139,0.0137081856088069,9,2,1,7,9.573626323794674,3,123,1
27,192.168.153.138,192.168.153.149,0.1862926374782215,0.7490466267040546,23,2,0,14,387.1224070420446,9,123,1
27,192.168.153.138,192.168.153.149,0.1245329898336659,0.4682576798769144,24,2,0,14,372.2954975553693,10,123,1
27,192.168.153.138,192.168.153.149,0.0111757814884185,0.0193212036285938,9,2,2,7,9.573626323794674,3,123,1
27,192.168.153.138,192.168.153.149,0.0118887424468994,0.0147711913418225,8,2,1,6,9.971835337589566,3,123,1
27,192.168.153.138,192.168.153.149,0.1071102077310735,0.3935156235063924,23,2,0,14,387.1224070420446,9,123,1
27,192.168.153.138,192.168.153.149,0.0064590573310852,0.0140536628241004,9,2,1,7,9.573626323794674,3,123,1
27,192.168.153.138,192.168.153.149,0.0931370258331298,0.3310229655497173,23,2,0,14,387.1224070420446,9,123,1
27,192.168.153.138,192.168.153.149,0.102454434741627,0.3820121557107188,23,2,0,14,387.1224070420446,9,123,1
27,192.168.153.138,192.168.153.149,0.1655974171378395,0.6548059963659765,23,2,0,14,387.1224070420446,9,123,1
27,192.168.153.138,192.168.153.149,0.1191791837865656,0.4380276044512928,23,2,0,14,387.1224070420446,9,123,1
27,192.168.153.138,192.168.153.149,0.1472544344988736,0.577884202400607,23,2,0,14,387.1224070420446,9,123,1
27,192.168.153.138,192.168.153.149,0.1007817983627319,0.3693031046264012,23,2,0,14,387.1224070420446,9,123,1
27,192.168.153.138,192.168.153.149,0.1263360001824119,0.479166296678229,23,2,0,14,387.1224070420446,9,123,1
27,192.168.153.138,192.168.153.149,0.1025660579854791,0.3788371884679634,23,2,0,14,387.1224070420446,9,123,1
27,192.168.153.138,192.168.153.149,0.0065000057220458,0.0143418842081856,9,2,1,7,9.573626323794674,3,123,1
27,192.168.153.138,192.168.153.149,0.1604678522456776,0.6400216613649082,23,2,0,14,387.1224070420446,9,123,1
27,192.168.153.138,192.168.153.149,0.1882617581974376,0.7395470178877447,23,2,0,14,387.1224070420446,9,123,1
27,192.168.153.138,192.168.153.149,0.1742043820294466,0.6692661267109374,23,2,0,14,387.1224070420446,9,123,1
27,192.168.153.138,192.168.153.149,0.1979030966758728,0.8511429421716238,25,2,0,15,372.6155423489471,10,123,1
27,192.168.153.138,192.168.153.149,0.1904061815955422,0.7477980508716833,23,2,0,14,387.1224070420446,9,123,1
27,192.168.153.138,192.168.153.149,0.1488126299598,0.5769782857927891,23,2,0,14,387.1224070420446,9,123,1
27,192.168.153.138,192.168.153.149,0.1257705905220725,0.4793961273298863,23,2,0,14,387.1224070420446,9,123,1
27,192.168.153.138,192.168.153.149,0.0071994662284851,0.0138855620479056,9,2,1,7,9.573626323794674,3,123,1
27,192.168.153.138,192.168.153.149,0.0066041052341461,0.0136248067932369,9,2,1,7,9.573626323794674,3,123,1
27,192.168.153.138,192.168.153.149,0.0065670311450958,0.0135926443858595,9,2,1,7,9.573626323794674,3,123,1
27,192.168.153.138,192.168.153.149,0.1880270784551447,0.7602558549661256,23,2,0,14,387.1224070420446,9,123,1
27,192.168.153.138,192.168.153.149,0.1903295083479448,0.7739602179799565,23,2,0,14,387.1224070420446,9,123,1
27,192.168.153.138,192.168.153.149,0.1627196615392511,0.6399823356533092,23,2,0,14,387.1224070420446,9,123,1
27,192.168.153.138,192.168.153.149,0.1672189127315174,0.6697705609032655,23,2,0,14,387.1224070420446,9,123,1
27,192.168.153.138,192.168.153.149,0.0065179765224456,0.0134247787229064,9,2,1,7,9.573626323794674,3,123,1
27,192.168.153.138,192.168.153.149,0.0063791275024414,0.0140894305684318,9,2,1,7,9.573626323794674,3,123,1
27,192.168.153.138,192.168.153.149,0.1159855127334594,0.4380239617526961,23,2,0,14,387.00722677073975,9,123,1
27,192.168.153.138,192.168.153.149,0.146168210289695,0.5777110312172443,23,2,0,14,387.1224070420446,9,123,1
27,192.168.153.138,192.168.153.149,0.0064066648483276,0.0134155222058186,9,2,1,7,9.573626323794674,3,123,1
27,192.168.153.138,192.168.153.149,0.1836290576241233,0.7490530906202971,23,2,0,14,387.1224070420446,9,123,1
27,192.168.153.138,192.168.153.149,0.0066161453723907,0.0135232400548919,9,2,1,7,9.573626323794674,3,123,1
27,192.168.153.138,192.168.153.149,0.1249596639112992,0.4792972078914679,23,2,0,14,387.1224070420446,9,123,1
27,192.168.153.138,192.168.153.149,0.0064715147018432,0.0142601936611725,9,2,1,7,9.573626323794674,3,123,1
27,192.168.153.138,192.168.153.149,0.0065467953681945,0.0141109743672276,9,2,1,7,9.573626323794674,3,123,1
27,192.168.153.138,192.168.153.149,0.0234748195199405,0.0373027329032562,18,2,0,10,428.80633920595193,9,123,1
27,192.168.153.138,192.168.153.149,0.023265754475313,0.0335190735850628,18,2,0,10,428.80633920595193,9,123,1
27,192.168.153.138,192.168.153.149,0.0234873715568991,0.033167431629492,18,2,0,10,428.80633920595193,9,123,1
27,192.168.153.138,192.168.153.149,0.0234495751998003,0.0373661777788759,18,2,0,10,428.80633920595193,9,123,1
27,192.168.153.138,192.168.153.149,0.006594568490982,0.0138909045131302,9,2,1,7,9.573626323794674,3,123,1
27,192.168.153.138,192.168.153.149,0.0233243072734159,0.0371467157834654,18,2,0,10,428.80633920595193,9,123,1
27,192.168.153.138,192.168.153.149,0.0063936710357666,0.0135206021858879,9,2,1,7,9.573626323794674,3,123,1
27,192.168.153.138,192.168.153.149,0.0065560042858123,0.0133838963412672,9,2,1,7,9.573626323794674,3,123,1
27,192.168.153.138,192.168.153.149,0.0234306700089398,0.0326268515093636,18,2,0,10,428.80633920595193,9,123,1
27,192.168.153.138,192.168.153.149,0.0234714255613439,0.0328367135968692,18,2,0,10,428.80633920595193,9,123,1
27,192.168.153.138,192.168.153.149,0.0234447647543514,0.0374364433656289,18,2,0,10,428.80633920595193,9,123,1
27,192.168.153.138,192.168.153.149,0.0065215528011322,0.0137811881422822,9,2,1,7,9.573626323794674,3,123,1
27,192.168.153.138,192.168.153.149,0.0065345466136932,0.0131698074714222,9,2,1,7,9.573626323794674,3,123,1
27,192.168.153.138,192.168.153.149,0.0065210163593292,0.0139321071213295,9,2,1,7,9.573626323794674,3,123,1
27,192.168.153.138,192.168.153.149,0.0238506513483384,0.0376439062164762,18,2,0,10,428.80633920595193,9,123,1
27,192.168.153.138,192.168.153.149,0.0238876763512106,0.0338986669330192,18,2,0,10,428.80633920595193,9,123,1
27,192.168.153.138,192.168.153.149,0.0239649520200841,0.0336437044814952,18,2,0,10,428.80633920595193,9,123,1
27,192.168.153.138,192.168.153.149,0.0237616931690889,0.0378135469933319,18,2,0,10,428.80633920595193,9,123,1
27,192.168.153.138,192.168.153.149,0.0237550595227409,0.0368188876520573,18,2,0,10,428.80633920595193,9,123,1
27,192.168.153.138,192.168.153.149,0.0237335457521326,0.0370895083535857,18,2,0,10,428.80633920595193,9,123,1
27,192.168.153.138,192.168.153.149,0.0074594020843505,0.0117283207565219,8,2,0,5,364.9355251273847,4,123,1
28,192.168.153.138,192.168.153.149,0.2815585477011544,0.9247401762755986,15,0,0,9,398.3766168952301,6,117,1
28,192.168.153.138,192.168.153.149,0.1253732659599997,0.4791322445635343,23,2,0,14,387.1224070420446,9,117,1
28,192.168.153.138,192.168.153.149,0.0096896886825561,0.0143183250570235,5,0,0,4,20.8,2,117,1
28,192.168.153.138,192.168.153.149,0.1770155131816864,0.7359570135789548,25,2,0,15,365.9442055833102,10,117,1
28,192.168.153.138,192.168.153.149,0.0041715502738952,0.0052084642893364,5,0,0,4,20.8,2,117,1
28,192.168.153.138,192.168.153.149,0.1603905829516324,0.6401519904118002,23,2,0,14,387.1224070420446,9,117,1
28,192.168.153.138,192.168.153.149,0.1885550780729814,0.7743257297652509,23,2,0,14,387.1224070420446,9,117,1
28,192.168.153.138,192.168.153.149,0.0085669159889221,0.0120882498629379,5,0,0,4,20.8,2,117,1
28,192.168.153.138,192.168.153.149,0.1699951020154086,0.6700168123489021,23,2,0,14,387.1224070420446,9,117,1
28,192.168.153.138,192.168.153.149,0.0111302137374877,0.0181725884797642,5,0,0,4,20.8,2,117,1
28,192.168.153.138,192.168.153.149,0.0065236091613769,0.0137145648153142,9,2,1,7,9.573626323794674,3,117,1
28,192.168.153.138,192.168.153.149,0.2141541567715731,0.8873997953845548,23,2,0,14,387.1224070420446,9,117,1
28,192.168.153.138,192.168.153.149,0.0033977627754211,0.0047498154142265,5,0,0,4,20.8,2,117,1
28,192.168.153.138,192.168.153.149,0.0064846575260162,0.0134437787090265,9,2,1,7,9.573626323794674,3,117,1
28,192.168.153.138,192.168.153.149,0.0132420659065246,0.0193359279964909,5,0,0,4,20.8,2,117,1
28,192.168.153.138,192.168.153.149,0.011972427368164,0.0183809281848374,5,0,0,4,20.8,2,117,1
28,192.168.153.138,192.168.153.149,0.0066602230072021,0.0138695878166961,9,2,1,7,9.573626323794674,3,117,1
28,192.168.153.138,192.168.153.149,0.1463481079448353,0.577847129599711,23,2,0,14,387.1224070420446,9,117,1
28,192.168.153.138,192.168.153.149,0.0085706710815429,0.0136723138319465,5,0,0,4,20.8,2,117,1
28,192.168.153.138,192.168.153.149,0.0068780481815338,0.0143289253298477,9,2,1,7,9.573626323794674,3,117,1
28,192.168.153.138,192.168.153.149,0.0065968632698059,0.0143165854344087,9,2,1,7,9.573626323794674,3,117,1
28,192.168.153.138,192.168.153.149,0.014724314212799,0.02196205778371,5,0,0,4,20.8,2,117,1
28,192.168.153.138,192.168.153.149,0.1837917674671519,0.7487011342837465,23,2,0,14,387.1224070420446,9,117,1
28,192.168.153.138,192.168.153.149,0.1252701715989546,0.466349349802813,23,2,0,14,387.1224070420446,9,117,1
28,192.168.153.138,192.168.153.149,0.0106763243675231,0.0167882395752028,5,0,0,4,20.8,2,117,1
28,192.168.153.138,192.168.153.149,0.1606699228286743,0.6400937816281206,23,2,0,14,387.1224070420446,9,117,1
28,192.168.153.138,192.168.153.149,0.1881280595606023,0.7677254016022893,23,2,0,14,387.1224070420446,9,117,1
28,192.168.153.138,192.168.153.149,0.1905739415775645,0.7737641064957331,23,2,0,14,387.1224070420446,9,117,1
28,192.168.153.138,192.168.153.149,0.0094717144966125,0.0135397178888555,5,0,0,4,20.8,2,117,1
28,192.168.153.138,192.168.153.149,0.0064283013343811,0.0133154924363758,9,2,1,7,9.573626323794674,3,117,1
28,192.168.153.138,192.168.153.149,0.0061404109001159,0.0093285368737496,5,0,0,4,20.8,2,117,1
28,192.168.153.138,192.168.153.149,0.1576975683371226,0.6414974408260052,25,2,0,15,365.94420558331024,10,117,1
28,192.168.153.138,192.168.153.149,0.1211994669654152,0.4374414125708937,23,2,0,14,387.00722677073975,9,117,1
28,192.168.153.138,192.168.153.149,0.0124119520187377,0.0201886439181432,5,0,0,4,20.8,2,117,1
28,192.168.153.138,192.168.153.149,0.0064227581024169,0.0141950648804727,9,2,1,7,9.573626323794674,3,117,1
28,192.168.153.138,192.168.153.149,0.0112418532371521,0.0182610151546867,5,0,0,4,20.8,2,117,1
28,192.168.153.138,192.168.153.149,0.1466433785178444,0.5775531783272607,23,2,0,14,387.1224070420446,9,117,1
28,192.168.153.138,192.168.153.149,0.0067388117313385,0.0136434110413684,9,2,1,7,9.573626323794674,3,117,1
28,192.168.153.138,192.168.153.149,0.0067090392112731,0.0135052984471109,9,2,1,7,9.573626323794674,3,117,1
28,192.168.153.138,192.168.153.149,0.1840357455340298,0.7485931980266667,23,2,0,14,387.1224070420446,9,117,1
28,192.168.153.138,192.168.153.149,0.0065115094184875,0.013481659246955,9,2,1,7,9.573626323794674,3,117,1
28,192.168.153.138,192.168.153.149,0.1259420459920709,0.4793023208637428,23,2,0,14,387.1224070420446,9,117,1
28,192.168.153.138,192.168.153.149,0.0066093206405639,0.0134050163557351,9,2,1,7,9.573626323794674,3,117,1
28,192.168.153.138,192.168.153.149,0.1050385561856356,0.3795889517208918,23,2,0,14,387.1224070420446,9,117,1
28,192.168.153.138,192.168.153.149,0.0065246820449829,0.0134029945168482,9,2,1,7,9.573626323794674,3,117,1
28,192.168.153.138,192.168.153.149,0.0065104663372039,0.0132497427337052,9,2,1,7,9.573626323794674,3,117,1
28,192.168.153.138,192.168.153.149,0.0143089294433593,0.0251529157460579,9,2,1,7,9.573626323794674,3,117,1
28,192.168.153.138,192.168.153.149,0.0067752003669738,0.0142327766863231,9,2,1,7,9.573626323794674,3,117,1
28,192.168.153.138,192.168.153.149,0.104606801813299,0.3734693989696562,23,2,0,14,387.1224070420446,9,117,1
28,192.168.153.138,192.168.153.149,0.0882732217962091,0.314657993453863,23,2,0,14,387.1224070420446,9,117,1
28,192.168.153.138,192.168.153.149,0.0966922803358598,0.3353114090659153,23,2,0,14,387.1224070420446,9,117,1
28,192.168.153.138,192.168.153.149,0.1064123709996541,0.4204967173885958,25,2,0,15,372.7107532658536,10,117,1
28,192.168.153.138,192.168.153.149,0.1461196921088478,0.5780864161499489,23,2,0,14,387.1224070420446,9,117,1
28,192.168.153.138,192.168.153.149,0.0064749717712402,0.0136105848813663,9,2,1,7,9.573626323794674,3,117,1
28,192.168.153.138,192.168.153.149,0.0998388962312178,0.3696678444466235,23,2,0,14,387.1224070420446,9,117,1
28,192.168.153.138,192.168.153.149,0.0067417025566101,0.0141439040503447,9,2,1,7,9.573626323794674,3,117,1
28,192.168.153.138,192.168.153.149,0.12531963261691,0.4791690002202291,23,2,0,14,387.1224070420446,9,117,1
28,192.168.153.138,192.168.153.149,0.1022094596516002,0.3788971967284603,23,2,0,14,387.1224070420446,9,117,1
28,192.168.153.138,192.168.153.149,0.0065783560276031,0.01338740282,9,2,1,7,9.573626323794674,3,117,1
28,192.168.153.138,192.168.153.149,0.0065337717533111,0.0141684706029072,9,2,1,7,9.573626323794674,3,117,1
28,192.168.153.138,192.168.153.149,0.0063998401165008,0.0133960112598232,9,2,1,7,9.573626323794674,3,117,1
28,192.168.153.138,192.168.153.149,0.0064513385295867,0.0133177777018062,9,2,1,7,9.573626323794674,3,117,1
28,192.168.153.138,192.168.153.149,0.1601568135348233,0.6401954781762066,23,2,0,14,387.1224070420446,9,117,1
28,192.168.153.138,192.168.153.149,0.0066663026809692,0.0136589589361158,9,2,1,7,9.573626323794674,3,117,1
28,192.168.153.138,192.168.153.149,0.1668100465427745,0.6693328162622931,23,2,0,14,387.1224070420446,9,117,1
28,192.168.153.138,192.168.153.149,0.1901970559900457,0.7738593395443522,23,2,0,14,387.1224070420446,9,117,1
28,192.168.153.138,192.168.153.149,0.11603675105355,0.4383190665408632,23,2,0,14,387.1224070420446,9,117,1
28,192.168.153.138,192.168.153.149,0.1337679326534271,0.5545944374543307,25,2,0,15,372.7107532658536,10,117,1
28,192.168.153.138,192.168.153.149,0.183031602339311,0.7492849613913779,23,2,0,14,387.1224070420446,9,117,1
28,192.168.153.138,192.168.153.149,0.1250948255712335,0.4793295700596347,23,2,0,14,387.1224070420446,9,117,1
28,192.168.153.138,192.168.153.149,0.1874748793515292,0.7679274855630814,23,2,0,14,387.1224070420446,9,117,1
28,192.168.153.138,192.168.153.149,0.1598136316646229,0.6403294034870908,23,2,0,14,387.1224070420446,9,117,1
28,192.168.153.138,192.168.153.149,0.0066050887107849,0.0145133683757354,9,2,1,7,9.573626323794674,3,117,1
28,192.168.153.138,192.168.153.149,0.0063953399658203,0.0142575608526853,9,2,1,7,9.573626323794674,3,117,1
28,192.168.153.138,192.168.153.149,0.1900305206125432,0.7738543787457097,23,2,0,14,387.1224070420446,9,117,1
28,192.168.153.138,192.168.153.149,0.1594860242760699,0.655817839564599,24,2,0,15,380.2472057754008,9,117,1
28,192.168.153.138,192.168.153.149,0.1159159595316106,0.4383322444601834,23,2,0,14,387.00722677073975,9,117,1
28,192.168.153.138,192.168.153.149,0.1461937102404507,0.5774924523106548,23,2,0,14,387.1224070420446,9,117,1
28,192.168.153.138,192.168.153.149,0.1251063346862793,0.4791087968462119,23,2,0,14,387.1224070420446,9,117,1
28,192.168.153.138,192.168.153.149,0.1834500377828424,0.7489312502322549,23,2,0,14,387.1224070420446,9,117,1
28,192.168.153.138,192.168.153.149,0.0064409375190734,0.0142531707526846,9,2,1,7,9.573626323794674,3,117,1
28,192.168.153.138,192.168.153.149,0.1883255351673473,0.7678674183483206,23,2,0,14,387.1224070420446,9,117,1
28,192.168.153.138,192.168.153.149,0.0066174268722534,0.0130992185330023,9,2,1,7,9.573626323794674,3,117,1
28,192.168.153.138,192.168.153.149,0.1602896343577992,0.6400329343657786,23,2,0,14,387.1224070420446,9,117,1
28,192.168.153.138,192.168.153.149,0.190257809378884,0.7738873831125005,23,2,0,14,387.1224070420446,9,117,1
28,192.168.153.138,192.168.153.149,0.0065025389194488,0.0138194289470408,9,2,1,7,9.573626323794674,3,117,1
28,192.168.153.138,192.168.153.149,0.0068233609199523,0.0135912998092128,9,2,1,7,9.573626323794674,3,117,1
28,192.168.153.138,192.168.153.149,0.0066101551055908,0.0138355912622643,9,2,1,7,9.573626323794674,3,117,1
28,192.168.153.138,192.168.153.149,0.0907488844611428,0.3297819405456203,23,2,0,14,387.1224070420446,9,117,1
28,192.168.153.138,192.168.153.149,0.0067005455493927,0.0141722834014021,9,2,1,7,9.573626323794674,3,117,1
28,192.168.153.138,192.168.153.149,0.1164246689189564,0.4379597768405682,23,2,0,14,387.00722677073975,9,117,1
28,192.168.153.138,192.168.153.149,0.0064776837825775,0.0138587471513894,9,2,1,7,9.573626323794674,3,117,1
28,192.168.153.138,192.168.153.149,0.0065714120864868,0.0136124386459058,9,2,1,7,9.573626323794674,3,117,1
28,192.168.153.138,192.168.153.149,0.146292047067122,0.577482680669776,23,2,0,14,387.1224070420446,9,117,1
28,192.168.153.138,192.168.153.149,0.1001618125221946,0.3695407306649529,23,2,0,14,387.1224070420446,9,117,1
28,192.168.153.138,192.168.153.149,0.0065325498580932,0.013177808867379,9,2,1,7,9.573626323794674,3,117,1
28,192.168.153.138,192.168.153.149,0.0069971978664398,0.0133696787494305,9,2,1,7,9.573626323794674,3,117,1
28,192.168.153.138,192.168.153.149,0.1254139163277366,0.4792508836254472,23,2,0,14,387.1224070420446,9,117,1
28,192.168.153.138,192.168.153.149,0.1047202890569513,0.3864147999331677,23,2,0,14,387.1224070420446,9,117,1
28,192.168.153.138,192.168.153.149,0.0065303742885589,0.0140005761739045,9,2,1,7,9.573626323794674,3,117,1
28,192.168.153.138,192.168.153.149,0.0237007281359504,0.0338155146473775,18,2,0,10,428.80633920595193,9,117,1
28,192.168.153.138,192.168.153.149,0.1044248450886119,0.3816454677390504,23,2,0,14,387.1224070420446,9,117,1
28,192.168.153.138,192.168.153.149,0.0063589215278625,0.0140109749426345,9,2,1,7,9.573626323794674,3,117,1
28,192.168.153.138,192.168.153.149,0.0234774280996883,0.0366584864240923,18,2,0,10,428.80633920595193,9,117,1
28,192.168.153.138,192.168.153.149,0.1173935044895519,0.4379073492556625,23,2,0,14,387.1224070420446,9,117,1
28,192.168.153.138,192.168.153.149,0.0236269025241627,0.0334154311886491,18,2,0,10,428.80633920595193,9,117,1
28,192.168.153.138,192.168.153.149,0.0064156949520111,0.0132650941718708,9,2,1,7,9.573626323794674,3,117,1
28,192.168.153.138,192.168.153.149,0.0235400059643913,0.0372875255040559,18,2,0,10,428.80633920595193,9,117,1
28,192.168.153.138,192.168.153.149,0.0065243542194366,0.0137395490876224,9,2,1,7,9.573626323794674,3,117,1
28,192.168.153.138,192.168.153.149,0.0067110359668731,0.0142006120170264,9,2,1,7,9.573626323794674,3,117,1
28,192.168.153.138,192.168.153.149,0.0063049793243408,0.0130928736002163,9,2,1,7,9.573626323794674,3,117,1
28,192.168.153.138,192.168.153.149,0.0232527816996854,0.0372013982284393,18,2,0,10,428.80633920595193,9,117,1
28,192.168.153.138,192.168.153.149,0.0234815513386445,0.0369110140860554,18,2,0,10,428.80633920595193,9,117,1
28,192.168.153.138,192.168.153.149,0.0235080438501694,0.0373811062435942,18,2,0,10,428.80633920595193,9,117,1
28,192.168.153.138,192.168.153.149,0.0063865780830383,0.0136135917729298,9,2,1,7,9.573626323794674,3,117,1
28,192.168.153.138,192.168.153.149,0.0236005081849939,0.0375929344099331,18,2,0,10,428.80633920595193,9,117,1
28,192.168.153.138,192.168.153.149,0.0074864796229771,0.0149244808024783,8,2,0,5,364.9355251273847,4,117,1
29,192.168.153.138,192.168.153.149,0.2555805444717407,0.8271181303865965,15,0,0,9,398.3766168952301,6,91,1
29,192.168.153.138,192.168.153.149,0.1163962537592107,0.4382908981278068,23,2,0,14,387.00722677073975,9,91,1
29,192.168.153.138,192.168.153.149,0.0069758892059326,0.0096068043160764,5,0,0,4,20.8,2,91,1
29,192.168.153.138,192.168.153.149,0.1461453979665583,0.5776794135560012,23,2,0,14,387.1224070420446,9,91,1
29,192.168.153.138,192.168.153.149,0.0262099742889404,0.0345819433748018,6,0,0,5,19.37925580499818,2,91,1
29,192.168.153.138,192.168.153.149,0.0998135545979375,0.3611057975502558,24,2,0,14,372.2954975553693,10,91,1
29,192.168.153.138,192.168.153.149,0.0063523948192596,0.0131571253062117,9,2,1,7,9.573626323794674,3,91,1
29,192.168.153.138,192.168.153.149,0.0047275424003601,0.0071384157797501,5,0,0,4,20.8,2,91,1
29,192.168.153.138,192.168.153.149,0.12519878690893,0.4787839059289379,23,2,0,14,387.1224070420446,9,91,1
29,192.168.153.138,192.168.153.149,0.0114352703094482,0.0167051021990822,5,0,0,4,20.8,2,91,1
29,192.168.153.138,192.168.153.149,0.1018697240135886,0.3785150330974425,23,2,0,14,387.1224070420446,9,91,1
29,192.168.153.138,192.168.153.149,0.1599683869968761,0.6400754253258689,23,2,0,14,387.1224070420446,9,91,1
29,192.168.153.138,192.168.153.149,0.0041847229003906,0.0045972814158037,5,0,0,4,20.8,2,91,1
29,192.168.153.138,192.168.153.149,0.0064952671527862,0.0139190950472501,9,2,1,7,9.573626323794674,3,91,1
29,192.168.153.138,192.168.153.149,0.0088918209075927,0.0123085408104982,5,0,0,4,20.8,2,91,1
29,192.168.153.138,192.168.153.149,0.1902612556110728,0.7737067350282405,23,2,0,14,387.1224070420446,9,91,1
29,192.168.153.138,192.168.153.149,0.0065446197986602,0.0139893718961436,9,2,1,7,9.573626323794674,3,91,1
29,192.168.153.138,192.168.153.149,0.1671027378602461,0.6696897923250495,23,2,0,14,387.1224070420446,9,91,1
29,192.168.153.138,192.168.153.149,0.0074179172515869,0.01165003737165,5,0,0,4,20.8,2,91,1
29,192.168.153.138,192.168.153.149,0.1158959865570068,0.4384085676457496,23,2,0,14,387.1224070420446,9,91,1
29,192.168.153.138,192.168.153.149,0.0063982307910919,0.013485071023253,9,2,1,7,9.573626323794674,3,91,1
29,192.168.153.138,192.168.153.149,0.0119433999061584,0.019397221263932,5,0,0,4,20.8,2,91,1
29,192.168.153.138,192.168.153.149,0.1465554345737804,0.5778989832300314,23,2,0,14,387.1224070420446,9,91,1
29,192.168.153.138,192.168.153.149,0.1833703517913818,0.7490940727496149,23,2,0,14,387.1224070420446,9,91,1
